playerName,squadName,year,round,startingPositionCode,minutesPlayed,squadId,playerId,centrePassReceives,feeds,feedWithAttempt,deflections,deflectionWithGain,deflectionWithNoGain,gain,goalAssists,goalAttempts,goalMisses,goals,turnovers,generalPlayTurnovers,intercepts,obstructionPenalties,offsides,contactPenalties,penalties,netPoints,rebounds
C.O'Brien,Swifts,2017,12,-,30,806,1001702,12,17,n/a,0,n/a,n/a,0,9,0,0,0,3,n/a,0,0,1,0,0,n/a,0
A.Sommerville,Swifts,2017,12,-,0,806,1001557,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
L.Moore,Swifts,2017,12,-,0,806,1001803,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Thwaites,Magpies,2017,12,GS,60,8119,80052,0,2,n/a,0,n/a,n/a,0,2,51,3,48,6,n/a,0,0,0,3,3,n/a,4
A.Teague-Neeld,Magpies,2017,12,GA,38,8119,994215,16,11,n/a,2,n/a,n/a,2,6,9,4,5,4,n/a,2,1,0,2,3,n/a,2
M.Robinson,Magpies,2017,12,WA,54,8119,80041,21,44,n/a,1,n/a,n/a,1,16,0,0,0,2,n/a,0,1,0,2,3,n/a,0
K.Ravaillion,Magpies,2017,12,C,60,8119,80833,0,34,n/a,0,n/a,n/a,2,13,0,0,0,1,n/a,2,6,0,7,13,n/a,0
A.Brazill,Magpies,2017,12,WD,60,8119,80299,3,1,n/a,4,n/a,n/a,5,1,0,0,0,0,n/a,2,2,0,10,12,n/a,0
A.Brandley,Magpies,2017,12,GD,52,8119,80470,2,0,n/a,2,n/a,n/a,4,0,0,0,0,1,n/a,3,2,0,7,9,n/a,0
S.Layton,Magpies,2017,12,GK,60,8119,80048,0,0,n/a,3,n/a,n/a,4,0,0,0,0,0,n/a,1,3,0,13,16,n/a,2
C.Lange,Magpies,2017,12,-,22,8119,80449,11,6,n/a,0,n/a,n/a,0,1,13,4,9,3,n/a,0,1,0,0,1,n/a,0
S.Brown,Magpies,2017,12,-,6,8119,80152,1,8,n/a,0,n/a,n/a,0,3,0,0,0,1,n/a,0,0,0,1,1,n/a,0
M.Wilson,Magpies,2017,12,-,8,8119,80474,0,0,n/a,0,n/a,n/a,1,0,0,0,0,0,n/a,1,1,0,0,1,n/a,0
S.Glasgow,Thunderbirds,2017,12,GS,45,801,1007298,4,5,n/a,0,n/a,n/a,1,1,22,7,15,5,n/a,1,1,0,0,1,n/a,1
E.Bell,Thunderbirds,2017,12,GA,37,801,80067,7,8,n/a,0,n/a,n/a,1,3,10,2,8,6,n/a,1,1,0,2,3,n/a,0
C.Pitman,Thunderbirds,2017,12,WA,61,801,80301,27,34,n/a,2,n/a,n/a,1,15,0,0,0,5,n/a,0,0,0,4,4,n/a,0
J.Clarke,Thunderbirds,2017,12,C,32,801,80146,0,14,n/a,1,n/a,n/a,0,3,0,0,0,1,n/a,0,0,0,2,2,n/a,0
R.Ingles,Thunderbirds,2017,12,WD,61,801,80045,4,0,n/a,3,n/a,n/a,3,0,0,0,0,0,n/a,1,2,0,7,9,n/a,0
F.Themann,Thunderbirds,2017,12,GD,46,801,994232,3,0,n/a,2,n/a,n/a,6,0,0,0,0,1,n/a,3,4,0,11,15,n/a,3
A.Agbeze,Thunderbirds,2017,12,GK,61,801,80127,5,0,n/a,1,n/a,n/a,3,0,0,0,0,0,n/a,3,6,0,14,20,n/a,0
M.Kelly,Thunderbirds,2017,12,-,15,801,80353,0,0,n/a,1,n/a,n/a,2,0,0,0,0,0,n/a,1,0,0,5,5,n/a,0
K.Bailey,Thunderbirds,2017,12,-,40,801,80570,0,0,n/a,0,n/a,n/a,0,0,27,2,25,1,n/a,0,0,0,2,2,n/a,2
G.Abernethy,Thunderbirds,2017,12,-,29,801,995700,0,9,n/a,2,n/a,n/a,0,4,0,0,0,2,n/a,0,0,0,6,6,n/a,0
R.Aiken,Firebirds,2017,12,GS,61,807,80078,0,13,n/a,1,n/a,n/a,0,4,47,8,39,12,n/a,0,1,0,6,7,n/a,5
G.Tippett,Firebirds,2017,12,GA,61,807,993463,20,33,n/a,2,n/a,n/a,2,11,24,4,20,7,n/a,1,1,0,4,5,n/a,1
C.Nevins,Firebirds,2017,12,WA,61,807,992954,15,32,n/a,2,n/a,n/a,1,9,0,0,0,2,n/a,0,0,2,3,3,n/a,0
E.Burger,Firebirds,2017,12,C,52,807,80552,0,18,n/a,4,n/a,n/a,7,7,0,0,0,1,n/a,4,2,0,11,13,n/a,0
G.Simpson,Firebirds,2017,12,WD,61,807,991905,9,2,n/a,1,n/a,n/a,2,1,0,0,0,1,n/a,1,1,2,9,10,n/a,0
K.Shimmin,Firebirds,2017,12,GD,55,807,80440,3,0,n/a,4,n/a,n/a,8,0,0,0,0,1,n/a,4,10,0,7,17,n/a,2
L.Clemesha,Firebirds,2017,12,GK,61,807,991903,0,0,n/a,4,n/a,n/a,3,0,0,0,0,0,n/a,2,5,0,11,16,n/a,0
A.Baker,Firebirds,2017,12,-,0,807,1007305,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Jenner,Firebirds,2017,12,-,7,807,1007219,0,0,n/a,0,n/a,n/a,1,0,0,0,0,0,n/a,0,0,0,1,1,n/a,1
J.Mi Mi,Firebirds,2017,12,-,10,807,1007220,0,1,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,1,0,0,n/a,0
M.Kumwenda,Vixens,2017,12,GS,55,804,80540,0,3,n/a,1,n/a,n/a,1,1,36,2,34,4,n/a,0,0,0,0,0,n/a,1
T.Philip,Vixens,2017,12,GA,61,804,80293,19,10,n/a,0,n/a,n/a,0,7,19,4,15,6,n/a,0,2,0,7,9,n/a,1
L.Watson,Vixens,2017,12,WA,61,804,994224,23,38,n/a,0,n/a,n/a,0,19,0,0,0,0,n/a,0,3,0,4,7,n/a,0
K.Moloney,Vixens,2017,12,C,61,804,991901,0,25,n/a,0,n/a,n/a,0,12,0,0,0,2,n/a,0,5,0,3,8,n/a,0
C.Watson,Vixens,2017,12,WD,31,804,994226,1,0,n/a,0,n/a,n/a,0,0,0,0,0,2,n/a,0,0,1,5,5,n/a,0
J.Weston,Vixens,2017,12,GD,61,804,80577,3,1,n/a,3,n/a,n/a,3,0,0,0,0,0,n/a,2,3,0,11,14,n/a,1
E.Mannix,Vixens,2017,12,GK,61,804,994213,0,0,n/a,3,n/a,n/a,7,0,0,0,0,0,n/a,2,3,0,7,10,n/a,3
E.Ryde,Vixens,2017,12,-,6,804,1001717,0,0,n/a,0,n/a,n/a,0,0,3,0,3,1,n/a,0,0,0,1,1,n/a,0
K.Watts,Vixens,2017,12,-,31,804,80572,7,6,n/a,1,n/a,n/a,0,3,0,0,0,0,n/a,0,0,0,3,3,n/a,0
K.Dehaney,Vixens,2017,12,-,0,804,1001920,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Pettitt,GIANTS,2017,12,GS,61,8118,80072,1,17,n/a,0,n/a,n/a,0,8,24,4,20,7,n/a,0,3,0,0,3,n/a,1
J.Harten,GIANTS,2017,12,GA,61,8118,80150,14,6,n/a,4,n/a,n/a,0,4,42,6,36,6,n/a,0,1,0,1,2,n/a,3
S.Wall,GIANTS,2017,12,WA,61,8118,80178,17,21,n/a,0,n/a,n/a,0,9,0,0,0,2,n/a,0,4,1,2,6,n/a,0
S.Guthrie,GIANTS,2017,12,C,61,8118,80535,0,42,n/a,5,n/a,n/a,1,21,0,0,0,1,n/a,1,0,3,13,13,n/a,0
J.Price,GIANTS,2017,12,WD,61,8118,80701,4,0,n/a,3,n/a,n/a,2,0,0,0,0,0,n/a,2,2,0,8,10,n/a,0
B.Bulley,GIANTS,2017,12,GD,61,8118,80068,17,0,n/a,5,n/a,n/a,4,0,0,0,0,1,n/a,3,0,0,8,8,n/a,0
S.Poolman,GIANTS,2017,12,GK,61,8118,991899,0,0,n/a,5,n/a,n/a,4,0,0,0,0,0,n/a,3,4,0,7,11,n/a,0
T.Anderson,GIANTS,2017,12,-,0,8118,1004484,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Brice,GIANTS,2017,12,-,0,8118,999823,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
T.Davies,GIANTS,2017,12,-,0,8118,996140,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
R.Aiken,Firebirds,2017,13,GS,61,807,80078,0,7,n/a,1,n/a,n/a,0,4,49,9,40,6,n/a,0,2,0,3,5,n/a,5
G.Tippett,Firebirds,2017,13,GA,61,807,993463,15,28,n/a,1,n/a,n/a,1,11,22,6,16,5,n/a,1,0,0,4,4,n/a,3
C.Nevins,Firebirds,2017,13,WA,61,807,992954,21,36,n/a,0,n/a,n/a,0,19,0,0,0,4,n/a,0,0,1,8,8,n/a,0
E.Burger,Firebirds,2017,13,C,61,807,80552,0,16,n/a,3,n/a,n/a,1,5,0,0,0,0,n/a,1,8,1,6,14,n/a,0
G.Simpson,Firebirds,2017,13,WD,61,807,991905,5,1,n/a,5,n/a,n/a,5,1,0,0,0,0,n/a,3,3,1,10,13,n/a,0
K.Shimmin,Firebirds,2017,13,GD,61,807,80440,6,2,n/a,1,n/a,n/a,2,1,0,0,0,0,n/a,1,10,0,6,16,n/a,1
L.Clemesha,Firebirds,2017,13,GK,61,807,991903,0,0,n/a,2,n/a,n/a,6,0,0,0,0,0,n/a,1,4,0,10,14,n/a,4
K.Jenner,Firebirds,2017,13,-,0,807,1007219,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
J.Mi Mi,Firebirds,2017,13,-,0,807,1007220,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
A.Latu-Meafou,Firebirds,2017,13,-,0,807,1004465,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Pettitt,GIANTS,2017,13,GS,61,8118,80072,12,22,n/a,0,n/a,n/a,0,11,19,4,15,4,n/a,0,1,0,3,4,n/a,0
J.Harten,GIANTS,2017,13,GA,61,8118,80150,8,10,n/a,5,n/a,n/a,1,8,33,5,28,6,n/a,0,1,0,1,2,n/a,2
S.Wall,GIANTS,2017,13,WA,24,8118,80178,6,6,n/a,1,n/a,n/a,0,0,0,0,0,0,n/a,0,1,1,6,8,n/a,0
S.Guthrie,GIANTS,2017,13,C,61,8118,80535,0,32,n/a,4,n/a,n/a,1,15,0,0,0,1,n/a,1,2,0,9,11,n/a,0
J.Price,GIANTS,2017,13,WD,61,8118,80701,6,0,n/a,1,n/a,n/a,1,0,0,0,0,1,n/a,1,4,0,11,15,n/a,0
B.Bulley,GIANTS,2017,13,GD,61,8118,80068,8,1,n/a,4,n/a,n/a,3,0,0,0,0,0,n/a,1,5,0,3,8,n/a,2
S.Poolman,GIANTS,2017,13,GK,61,8118,991899,0,0,n/a,2,n/a,n/a,4,0,0,0,0,0,n/a,1,2,0,13,15,n/a,3
T.Anderson,GIANTS,2017,13,-,0,8118,1004484,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Brice,GIANTS,2017,13,-,15,8118,999823,0,0,n/a,1,n/a,n/a,0,0,11,1,10,0,n/a,0,0,0,0,0,n/a,1
T.Davies,GIANTS,2017,13,-,22,8118,996140,5,11,n/a,0,n/a,n/a,1,4,0,0,0,1,n/a,1,1,0,2,3,n/a,0
S.Wallace,Swifts,2017,13,GS,61,806,1001944,0,3,n/a,1,n/a,n/a,0,1,45,6,39,7,n/a,0,1,0,1,2,n/a,2
A.Sommerville,Swifts,2017,13,GA,61,806,1001557,17,17,n/a,0,n/a,n/a,0,6,15,5,10,3,n/a,0,1,0,1,2,n/a,0
C.O'Brien,Swifts,2017,13,WA,35,806,1001702,14,20,n/a,0,n/a,n/a,0,6,0,0,0,1,n/a,0,0,1,0,0,n/a,0
M.Proud,Swifts,2017,13,C,46,806,80439,0,24,n/a,1,n/a,n/a,0,9,0,0,0,2,n/a,0,2,0,6,8,n/a,0
P.Hadley,Swifts,2017,13,WD,61,806,80574,8,24,n/a,1,n/a,n/a,1,9,0,0,0,0,n/a,1,0,0,6,6,n/a,0
M.Turner,Swifts,2017,13,GD,61,806,1003784,4,0,n/a,5,n/a,n/a,3,0,0,0,0,1,n/a,0,5,0,3,8,n/a,0
S.Klau,Swifts,2017,13,GK,61,806,998404,0,0,n/a,6,n/a,n/a,9,0,0,0,0,2,n/a,5,4,0,11,15,n/a,0
A.McCulloch,Swifts,2017,13,-,41,806,991904,11,0,n/a,1,n/a,n/a,1,0,0,0,0,2,n/a,1,4,0,3,7,n/a,0
L.Moore,Swifts,2017,13,-,0,806,1001803,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.Vaughan,Swifts,2017,13,-,0,806,1007303,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Bassett,Lightning,2017,13,GS,61,8117,80113,0,1,n/a,1,n/a,n/a,0,1,52,3,49,6,n/a,0,1,0,2,3,n/a,2
S.Wood,Lightning,2017,13,GA,31,8117,80475,10,13,n/a,1,n/a,n/a,1,7,11,2,9,4,n/a,1,0,0,0,0,n/a,0
K.Browne,Lightning,2017,13,WA,54,8117,80575,18,30,n/a,0,n/a,n/a,0,12,0,0,0,7,n/a,0,0,0,1,1,n/a,0
L.Scherian,Lightning,2017,13,C,53,8117,80296,2,24,n/a,0,n/a,n/a,2,12,0,0,0,3,n/a,2,0,0,2,2,n/a,0
L.Langman,Lightning,2017,13,WD,61,8117,80105,10,10,n/a,2,n/a,n/a,2,3,0,0,0,0,n/a,2,1,0,2,3,n/a,0
K.Mostert,Lightning,2017,13,GD,54,8117,80559,4,0,n/a,5,n/a,n/a,6,0,0,0,0,0,n/a,3,2,0,14,16,n/a,1
G.Mentor,Lightning,2017,13,GK,61,8117,80010,0,0,n/a,10,n/a,n/a,15,0,0,0,0,0,n/a,7,2,0,14,16,n/a,4
E.Mikaere,Lightning,2017,13,-,7,8117,80393,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,2,2,n/a,0
M.McAuliffe,Lightning,2017,13,-,16,8117,998401,3,0,n/a,0,n/a,n/a,0,0,0,0,0,1,n/a,0,0,0,4,4,n/a,0
C.Koenen,Lightning,2017,13,-,31,8117,1001357,10,12,n/a,0,n/a,n/a,0,10,6,1,5,0,n/a,0,1,0,1,2,n/a,0
K.Beveridge,Fever,2017,13,GS,62,810,80003,0,4,n/a,0,n/a,n/a,0,1,31,7,24,7,n/a,0,1,0,3,4,n/a,2
N.Medhurst,Fever,2017,13,GA,62,810,80009,13,17,n/a,1,n/a,n/a,0,7,23,5,18,4,n/a,0,1,0,0,1,n/a,0
I.Colyer,Fever,2017,13,WA,62,810,993360,21,22,n/a,3,n/a,n/a,0,7,0,0,0,3,n/a,0,2,0,2,4,n/a,0
V.Charles,Fever,2017,13,C,62,810,80473,0,32,n/a,1,n/a,n/a,0,7,0,0,0,2,n/a,0,1,1,8,9,n/a,0
J.Anstiss,Fever,2017,13,WD,62,810,998408,7,0,n/a,1,n/a,n/a,2,0,0,0,0,0,n/a,1,0,0,12,13,n/a,0
S.Francis,Fever,2017,13,GD,62,810,80534,3,0,n/a,3,n/a,n/a,2,0,0,0,0,2,n/a,1,1,0,10,11,n/a,0
C.Bruce,Fever,2017,13,GK,62,810,80343,0,0,n/a,2,n/a,n/a,9,0,0,0,0,1,n/a,7,4,0,15,19,n/a,2
J.Eales,Fever,2017,13,-,0,810,1007307,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
A.Lee-Jones,Fever,2017,13,-,0,810,997815,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Stanton,Fever,2017,13,-,0,810,995218,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Thwaites,Magpies,2017,13,GS,62,8119,80052,0,0,n/a,0,n/a,n/a,0,0,49,4,45,4,n/a,0,1,0,2,3,n/a,2
A.Teague-Neeld,Magpies,2017,13,GA,37,8119,994215,17,8,n/a,0,n/a,n/a,0,3,1,1,0,2,n/a,0,1,0,5,6,n/a,0
M.Robinson,Magpies,2017,13,WA,62,8119,80041,16,39,n/a,0,n/a,n/a,0,13,0,0,0,3,n/a,0,1,0,4,5,n/a,0
K.Ravaillion,Magpies,2017,13,C,62,8119,80833,0,26,n/a,0,n/a,n/a,0,9,0,0,0,5,n/a,0,4,0,7,12,n/a,0
A.Brazill,Magpies,2017,13,WD,62,8119,80299,4,1,n/a,6,n/a,n/a,2,0,0,0,0,0,n/a,2,3,0,9,12,n/a,0
A.Brandley,Magpies,2017,13,GD,62,8119,80470,0,0,n/a,7,n/a,n/a,5,0,0,0,0,1,n/a,1,6,0,8,14,n/a,0
S.Layton,Magpies,2017,13,GK,62,8119,80048,0,0,n/a,9,n/a,n/a,7,0,0,0,0,0,n/a,3,6,0,14,20,n/a,2
S.Brown,Magpies,2017,13,-,25,8119,80152,7,3,n/a,1,n/a,n/a,3,1,6,2,4,1,n/a,2,0,0,4,4,n/a,0
M.Wilson,Magpies,2017,13,-,0,8119,80474,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Gooden,Magpies,2017,13,-,0,8119,1001712,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
E.Bell,Thunderbirds,2017,13,GS,61,801,80067,5,13,n/a,0,n/a,n/a,2,7,29,3,26,3,n/a,2,0,0,3,3,n/a,1
S.Glasgow,Thunderbirds,2017,13,GA,40,801,1007298,10,1,n/a,1,n/a,n/a,1,1,19,3,16,4,n/a,0,0,0,0,0,n/a,1
C.Pitman,Thunderbirds,2017,13,WA,61,801,80301,16,40,n/a,0,n/a,n/a,0,22,0,0,0,4,n/a,0,0,0,8,8,n/a,0
J.Clarke,Thunderbirds,2017,13,C,52,801,80146,0,15,n/a,5,n/a,n/a,2,9,0,0,0,2,n/a,0,2,1,7,9,n/a,0
R.Ingles,Thunderbirds,2017,13,WD,61,801,80045,15,3,n/a,2,n/a,n/a,2,0,0,0,0,1,n/a,2,0,0,5,5,n/a,0
F.Themann,Thunderbirds,2017,13,GD,61,801,994232,7,0,n/a,9,n/a,n/a,5,0,0,0,0,1,n/a,4,1,1,11,12,n/a,0
A.Agbeze,Thunderbirds,2017,13,GK,55,801,80127,0,0,n/a,3,n/a,n/a,5,0,0,0,0,0,n/a,2,5,0,14,19,n/a,3
G.Abernethy,Thunderbirds,2017,13,-,9,801,995700,0,1,n/a,1,n/a,n/a,0,1,0,0,0,1,n/a,0,0,0,2,2,n/a,0
K.Bailey,Thunderbirds,2017,13,-,22,801,80570,0,1,n/a,0,n/a,n/a,0,0,11,3,8,5,n/a,0,0,0,0,0,n/a,1
M.Kelly,Thunderbirds,2017,13,-,6,801,80353,0,0,n/a,1,n/a,n/a,1,0,0,0,0,0,n/a,0,0,0,5,5,n/a,0
M.Kumwenda,Vixens,2017,13,GS,61,804,80540,0,1,n/a,1,n/a,n/a,0,1,53,5,48,6,n/a,0,0,0,3,3,n/a,3
T.Philip,Vixens,2017,13,GA,61,804,80293,27,19,n/a,2,n/a,n/a,1,9,31,8,23,4,n/a,0,0,0,2,2,n/a,2
L.Watson,Vixens,2017,13,WA,61,804,994224,17,36,n/a,2,n/a,n/a,2,28,0,0,0,2,n/a,1,0,2,2,2,n/a,0
K.Moloney,Vixens,2017,13,C,61,804,991901,0,30,n/a,2,n/a,n/a,2,9,0,0,0,0,n/a,1,0,0,6,6,n/a,0
C.Watson,Vixens,2017,13,WD,61,804,994226,6,0,n/a,1,n/a,n/a,1,0,0,0,0,0,n/a,1,1,1,6,7,n/a,0
J.Weston,Vixens,2017,13,GD,61,804,80577,7,0,n/a,3,n/a,n/a,7,0,0,0,0,0,n/a,2,2,0,8,10,n/a,4
E.Mannix,Vixens,2017,13,GK,61,804,994213,0,0,n/a,7,n/a,n/a,10,0,0,0,0,2,n/a,7,0,0,12,12,n/a,2
K.Watts,Vixens,2017,13,-,0,804,80572,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Dehaney,Vixens,2017,13,-,0,804,1001920,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Puopolo,Vixens,2017,13,-,0,804,80346,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Wallace,Swifts,2017,14,GS,61,806,1001944,0,3,n/a,0,n/a,n/a,0,1,47,5,42,5,n/a,0,0,0,2,2,n/a,2
A.Sommerville,Swifts,2017,14,GA,31,806,1001557,9,12,n/a,0,n/a,n/a,0,6,4,1,3,2,n/a,0,0,0,1,1,n/a,0
P.Hadley,Swifts,2017,14,WA,61,806,80574,13,36,n/a,2,n/a,n/a,0,14,0,0,0,4,n/a,0,2,2,3,5,n/a,0
M.Proud,Swifts,2017,14,C,26,806,80439,0,10,n/a,0,n/a,n/a,0,6,0,0,0,3,n/a,0,0,0,9,9,n/a,0
A.McCulloch,Swifts,2017,14,WD,61,806,991904,6,0,n/a,1,n/a,n/a,2,0,0,0,0,2,n/a,2,1,0,16,17,n/a,0
M.Turner,Swifts,2017,14,GD,40,806,1003784,0,0,n/a,3,n/a,n/a,1,0,0,0,0,1,n/a,1,7,1,8,15,n/a,0
S.Klau,Swifts,2017,14,GK,61,806,998404,0,0,n/a,8,n/a,n/a,4,0,0,0,0,0,n/a,2,2,0,10,12,n/a,0
C.O'Brien,Swifts,2017,14,-,35,806,1001702,13,18,n/a,0,n/a,n/a,0,8,0,0,0,2,n/a,0,0,0,1,1,n/a,0
E.Tickner,Swifts,2017,14,-,21,806,1007218,2,0,n/a,0,n/a,n/a,1,0,0,0,0,0,n/a,0,4,0,1,5,n/a,1
M.Vaughan,Swifts,2017,14,-,31,806,1007303,11,3,n/a,2,n/a,n/a,0,0,9,6,3,5,n/a,0,4,0,1,5,n/a,0
R.Aiken,Firebirds,2017,14,GS,61,807,80078,0,12,n/a,0,n/a,n/a,1,5,45,7,38,5,n/a,1,2,0,1,3,n/a,7
G.Tippett,Firebirds,2017,14,GA,61,807,993463,26,30,n/a,1,n/a,n/a,0,10,34,5,29,5,n/a,0,0,0,1,1,n/a,2
C.Nevins,Firebirds,2017,14,WA,61,807,992954,19,31,n/a,1,n/a,n/a,1,15,0,0,0,1,n/a,0,0,0,1,1,n/a,0
E.Burger,Firebirds,2017,14,C,61,807,80552,0,23,n/a,4,n/a,n/a,2,9,0,0,0,5,n/a,2,6,0,6,12,n/a,0
G.Simpson,Firebirds,2017,14,WD,61,807,991905,9,1,n/a,2,n/a,n/a,3,0,0,0,0,1,n/a,3,2,1,6,8,n/a,0
K.Shimmin,Firebirds,2017,14,GD,61,807,80440,0,0,n/a,6,n/a,n/a,2,0,0,0,0,0,n/a,1,2,0,11,13,n/a,0
L.Clemesha,Firebirds,2017,14,GK,61,807,991903,0,0,n/a,5,n/a,n/a,5,0,0,0,0,0,n/a,2,5,0,8,13,n/a,3
K.Jenner,Firebirds,2017,14,-,0,807,1007219,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
J.Mi Mi,Firebirds,2017,14,-,0,807,1007220,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
A.Latu-Meafou,Firebirds,2017,14,-,0,807,1004465,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Bassett,Lightning,2017,14,GS,58,8117,80113,0,1,n/a,1,n/a,n/a,0,0,41,2,39,5,n/a,0,1,0,3,4,n/a,1
S.Wood,Lightning,2017,14,GA,61,8117,80475,15,13,n/a,1,n/a,n/a,0,6,22,5,17,4,n/a,0,0,0,3,3,n/a,0
K.Browne,Lightning,2017,14,WA,61,8117,80575,28,36,n/a,1,n/a,n/a,1,14,0,0,0,1,n/a,0,2,0,2,5,n/a,0
L.Scherian,Lightning,2017,14,C,61,8117,80296,0,33,n/a,2,n/a,n/a,2,12,0,0,0,2,n/a,1,3,0,10,13,n/a,0
L.Langman,Lightning,2017,14,WD,61,8117,80105,3,0,n/a,4,n/a,n/a,2,0,0,0,0,0,n/a,1,2,1,2,4,n/a,0
K.Mostert,Lightning,2017,14,GD,61,8117,80559,8,0,n/a,3,n/a,n/a,1,0,0,0,0,0,n/a,1,3,0,20,23,n/a,0
G.Mentor,Lightning,2017,14,GK,61,8117,80010,0,0,n/a,3,n/a,n/a,4,0,0,0,0,0,n/a,1,2,0,6,8,n/a,2
E.Mikaere,Lightning,2017,14,-,0,8117,80393,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
M.McAuliffe,Lightning,2017,14,-,0,8117,998401,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
C.Koenen,Lightning,2017,14,-,3,8117,1001357,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
S.Pettitt,GIANTS,2017,14,GS,61,8118,80072,10,28,n/a,0,n/a,n/a,0,12,11,2,9,0,n/a,0,1,0,3,4,n/a,1
J.Harten,GIANTS,2017,14,GA,61,8118,80150,19,8,n/a,4,n/a,n/a,1,5,27,3,24,4,n/a,0,0,0,2,2,n/a,2
S.Wall,GIANTS,2017,14,WA,16,8118,80178,4,4,n/a,0,n/a,n/a,0,2,0,0,0,1,n/a,0,2,0,1,3,n/a,0
S.Guthrie,GIANTS,2017,14,C,61,8118,80535,0,33,n/a,2,n/a,n/a,0,15,0,0,0,4,n/a,0,3,1,13,16,n/a,0
J.Price,GIANTS,2017,14,WD,61,8118,80701,5,0,n/a,3,n/a,n/a,3,0,0,0,0,0,n/a,2,4,0,11,15,n/a,0
B.Bulley,GIANTS,2017,14,GD,61,8118,80068,11,0,n/a,4,n/a,n/a,4,0,0,0,0,1,n/a,2,9,0,4,13,n/a,1
S.Poolman,GIANTS,2017,14,GK,61,8118,991899,0,0,n/a,5,n/a,n/a,4,0,0,0,0,1,n/a,1,5,0,13,18,n/a,2
T.Anderson,GIANTS,2017,14,-,0,8118,1004484,0,0,n/a,0,n/a,n/a,0,0,0,0,0,0,n/a,0,0,0,0,0,n/a,0
K.Brice,GIANTS,2017,14,-,31,8118,999823,0,0,n/a,0,n/a,n/a,0,0,25,3,22,2,n/a,0,0,0,0,0,n/a,0
T.Davies,GIANTS,2017,14,-,16,8118,996140,4,5,n/a,0,n/a,n/a,0,3,0,0,0,0,n/a,0,0,0,4,4,n/a,0
M.Kumwenda,Vixens,2017,14,GS,61,804,80540,0,4,n/a,1,n/a,n/a,0,3,39,2,37,3,n/a,0,1,0,1,2,n/a,3
T.Philip,Vixens,2017,14,GA,61,804,80293,23,12,n/a,3,n/a,n/a,2,6,35,4,31,1,n/a,0,1,0,2,3,n/a,1
L.Watson,Vixens,2017,14,WA,59,804,994224,15,36,n/a,0,n/a,n/a,2,17,0,0,0,3,n/a,2,1,0,4,5,n/a,0
K.Moloney,Vixens,2017,14,C,54,804,991901,0,30,n/a,2,n/a,n/a,3,11,0,0,0,2,n/a,3,1,0,5,6,n/a,0
