matchNo,team,opponent,matchType,surname,givenNames,courtPosition_Q1,courtPosition_Q2,courtPosition_Q3,courtPosition_Q4,minutesPlayed,goalsScored,goalsAttempted,goalsMissed,shootingPer,goalAssists,feeds,centrePassReceives,gains,intercepts,deflections,attackingRebounds,defensiveRebounds,totalRebounds,pickups,contactPenalties,obstructionPenalties,totalPenalties,offsides,badHands,footwork,otherError,totalErrors
31,Barbados,Trinidad and Tobago,Classification,AZORE-BRUCE,Shonette Teshome Rashan,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
31,Barbados,Trinidad and Tobago,Classification,BLACKMAN,Latonia Natasha Carolann,GA,GA,GA,GA,49.0,9.0,10.0,1.0,90.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
31,Barbados,Trinidad and Tobago,Classification,BOBB,Vanessa Naomi,I,WD,WD,I,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
31,Barbados,Trinidad and Tobago,Classification,BROWNE,Samantha Terri-ann Olivia,WD,WD,I,WA,24.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0
31,Barbados,Trinidad and Tobago,Classification,HOLDER,Brianna Makala,WA,GA,GA,I,26.0,1.0,1.0,0.0,100.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0
31,Barbados,Trinidad and Tobago,Classification,KIRTON,Zakiya Winet,I,I,WD,WD,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31,Barbados,Trinidad and Tobago,Classification,ROCK-YAW,Tonisha Claradine,C,GD,GD,GD,56.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,4.0,12.0,6.0,18.0,0.0,1.0,1.0,0.0,2.0
31,Barbados,Trinidad and Tobago,Classification,SHEPHERD,Stephian Onesia Briana,C,C,C,C,40.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,2.0
31,Barbados,Trinidad and Tobago,Classification,SMITH,Sabreena Natasha,I,WA,WA,WA,36.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,Barbados,Trinidad and Tobago,Classification,STOUTE,Akeena Kelicia,GD,WD,I,GD,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,9.0,0.0,1.0,0.0,0.0,1.0
31,Barbados,Trinidad and Tobago,Classification,WHARTON,Shonica Deandra,GS,GS,I,GS,24.0,7.0,11.0,4.0,63.63636363636363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
31,Trinidad and Tobago,Barbados,Classification,BAPTISTE,Aniecia,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,9.0,0.0,2.0,2.0,4.0,14.0,4.0,18.0,0.0,0.0,1.0,0.0,1.0
31,Trinidad and Tobago,Barbados,Classification,BRUNO,Tia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,CASSIMY,Janeisha,C,C,C,C,60.0,0.0,0.0,0.0,0.0,25.0,42.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0
31,Trinidad and Tobago,Barbados,Classification,COOPER,Joelisa,GA,GA,GA,GA,60.0,25.0,31.0,6.0,80.64516129032258,18.0,21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,5.0,0.0,0.0,5.0
31,Trinidad and Tobago,Barbados,Classification,DILLON,Tianna,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,DOUGLAS,Oprah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,GREENE-NOEL,Shaquanda,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,8.0,0.0,5.0,5.0,5.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,HAGLEY,Faith,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,HOLLINGSWORTH,Tahirah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Trinidad and Tobago,Barbados,Classification,MC EACHRANE,Jeresia,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,11.0,1.0,12.0,0.0,1.0,1.0,0.0,2.0
31,Trinidad and Tobago,Barbados,Classification,NOEL,Afeisha,GS,GS,GS,GS,60.0,38.0,43.0,5.0,88.37209302325581,2.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0
31,Trinidad and Tobago,Barbados,Classification,SEEMUNGAL,Shantel,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,17.0,34.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,BARRIE,Emma,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,BOYLE,Kelly,I,I,I,C,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,CHRISTIAN,Iona,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,13.0,23.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0
32,Scotland,Northern Ireland,Classification,CONWAY,Rachel Olive,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,GOODWIN,Beth,GS,GS,GS,GS,60.0,23.0,27.0,4.0,85.18518518518519,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,LEIGHTON,Hannah,C,C,C,C,54.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0
32,Scotland,Northern Ireland,Classification,LOVE,Emma,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,MACPHAIL,Sarah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,MAXWELL,Claire,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,MCCALL,Niamh,GA,GA,GA,GA,60.0,20.0,26.0,6.0,76.92307692307693,11.0,13.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0
32,Scotland,Northern Ireland,Classification,NICHOLL,Emily,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,1.0,1.0,2.0,8.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0
32,Scotland,Northern Ireland,Classification,TAIT,Lauren,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,BOWMAN,Jenna,I,I,GS,GS,15.0,4.0,8.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
32,Northern Ireland,Scotland,Classification,COOPER,Niamh,WD,WD,WD,C,32.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,CROSBIE,Ciara,GS,GS,GS,GA,45.0,17.0,24.0,7.0,70.83333333333334,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,DRAYNE,Michelle,I,WA,C,WA,36.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,KEENAN,Frances,WA,WA,I,I,22.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
32,Northern Ireland,Scotland,Classification,MAGEE,Emma,GA,GA,GA,GS,60.0,12.0,17.0,5.0,70.58823529411765,11.0,14.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0
32,Northern Ireland,Scotland,Classification,MAGEE,Michelle,GK,GK,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,1.0,1.0,4.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,MCCANN,Maria,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,MCDONALD,Olivia,I,I,GK,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,MCGRATH,Georgie,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Northern Ireland,Scotland,Classification,O'HANLON,Caroline,C,C,WA,WA,60.0,0.0,0.0,0.0,0.0,13.0,30.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,1.0,2.0,1.0,0.0,4.0
32,Northern Ireland,Scotland,Classification,TONER,Fionnuala,GD,GD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,4.0,2.0,0.0,2.0,2.0,6.0,10.0,6.0,16.0,2.0,0.0,1.0,1.0,4.0
33,Wales,Malawi,Classification,CREAK,Betsy,GA,GA,GA,I,37.0,8.0,10.0,2.0,80.0,10.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,DRANE,Suzy,C,C,C,I,42.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,DYKE,Bethan,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,22.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0
33,Wales,Malawi,Classification,JONES,Clare,I,I,C,C,18.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,JONES,Nia,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,3.0,3.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,O'DWYER,Shona,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,POWELL-DAVIES,Ella,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,14.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,ROBERTS,Eleanor,I,I,GA,GA,23.0,1.0,2.0,1.0,50.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,ROWE,Georgia,GS,GS,GS,GS,60.0,47.0,49.0,2.0,95.91836734693877,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
33,Wales,Malawi,Classification,SHAW,Christina,GK,GK,GK,GK,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,THOMAS,Leila,I,I,GK,GK,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0
33,Wales,Malawi,Classification,YARRANTON,Phillipa,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,CHIMALIRO,Jane,WA,WA,WA,WA,60.0,3.0,4.0,1.0,75.0,16.0,27.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,DAMBO,Martha,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,DIMBA,Shira,I,I,I,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33,Malawi,Wales,Classification,GALLETA,Thandie Mwale,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,KUMWENDA,Bridget,WA,I,I,I,12.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,KUMWENDA,Mwai Jasinta,GS,GS,GS,GS,60.0,49.0,50.0,1.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
33,Malawi,Wales,Classification,LWAZI,Takondwa,C,C,C,C,59.0,0.0,0.0,0.0,0.0,28.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0
33,Malawi,Wales,Classification,MTUKULE,Caroline Brighton,GD,GD,GD,GD,54.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,4.0,13.0,0.0,0.0,0.0,1.0,1.0
33,Malawi,Wales,Classification,MVULA,Joyce,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,NGWIRA,Loreen,I,I,I,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,SIMTOWE,Sindi,GA,GA,GA,GA,48.0,10.0,11.0,1.0,90.9090909090909,14.0,19.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
33,Malawi,Wales,Classification,VINKHUMBO,Towera Angela,GK,GK,GK,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,7.0,0.0,1.0,1.0,4.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,CHAWANE,Khanyisa,C,C,C,C,51.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,0.0,2.0,0.0,1.0,3.0
34,South Africa,Uganda,Classification,GRIESEL,Izette,I,WA,WA,WA,39.0,0.0,0.0,0.0,0.0,15.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
34,South Africa,Uganda,Classification,MAWENI,Phumza,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,MDAU,Tshina,I,I,WD,WD,24.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,MSOMI,Bongiwe,WA,C,C,I,30.0,0.0,0.0,0.0,0.0,11.0,13.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,RADEMAN,Lefebre,I,GA,GA,I,19.0,6.0,7.0,1.0,85.71428571428571,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,SMITH,Nicola,GD,GD,I,I,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,TALJAARD,Nichole,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,VAN DER BERG,Elmere,GA,GA,GA,GA,41.0,17.0,18.0,1.0,94.44444444444444,4.0,5.0,6.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,VAN DER MERWE,Shadine,WD,WD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,15.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0
34,South Africa,Uganda,Classification,VENTER,Ine-Mari,GS,GS,GS,GS,60.0,25.0,29.0,4.0,86.20689655172413,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
34,South Africa,Uganda,Classification,VIMBELA,Zanele,I,GD,GD,WD,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,ACHAN,Jesca,C,C,C,I,43.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,BAAGALA,Margret,I,I,C,C,17.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,CHOLHOK,Mary Nuba,GS,GS,GS,GS,60.0,31.0,35.0,4.0,88.57142857142857,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,EYARU,Irene,GA,GA,GA,GA,53.0,21.0,24.0,3.0,87.5,5.0,8.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0
34,Uganda,South Africa,Classification,HANIISHA,Muhameed Nakaate,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,LUNKUSE,Norah,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,NALWANJA,Shaffie,GK,GK,GK,GK,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,4.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,NAMBIRIGE,Sandra Ruth,WD,WD,WD,WD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,4.0,15.0,0.0,1.0,0.0,1.0,2.0
34,Uganda,South Africa,Classification,NAMPUNGU,Joan,GD,GD,GD,GD,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,9.0,1.0,10.0,1.0,1.0,1.0,0.0,3.0
34,Uganda,South Africa,Classification,NASSANGA,Shadiah Ssegujja,I,I,I,GA,7.0,2.0,2.0,0.0,100.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Uganda,South Africa,Classification,OYELLA,Stella,WA,WA,WA,WA,60.0,0.0,0.0,0.0,0.0,21.0,29.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
34,Uganda,South Africa,Classification,PEACE,Proscovia,I,I,I,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Jamaica,New Zealand,Semi Final,BECKFORD,Shanice Horasha,GA,GA,GA,GA,57.0,10.0,10.0,0.0,100.0,21.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
35,Jamaica,New Zealand,Semi Final,DEHANEY,Kadie-ann Alicia,I,I,I,GK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
35,Jamaica,New Zealand,Semi Final,DIXON-ROCHESTER,Nicole,C,C,C,C,57.0,0.0,0.0,0.0,0.0,20.0,32.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,7.0,2.0,9.0,0.0,2.0,0.0,1.0,3.0
35,Jamaica,New Zealand,Semi Final,FOWLER,Jhaniele Karyl,GS,GS,GS,GS,53.0,54.0,54.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,Jamaica,New Zealand,Semi Final,HEMMINGS,Shadian Toni-ann,I,I,I,C,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Jamaica,New Zealand,Semi Final,NELSON,Shimona,I,I,I,GS,6.0,3.0,3.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Jamaica,New Zealand,Semi Final,ROBINSON,Rebekah Theresa,I,I,I,GA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35,Jamaica,New Zealand,Semi Final,STERLING,Shamera Shadae,GK,GK,GK,GK,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
