roundNo,matchNo,quarterNo,teamName,centrePassRec,centrePassX,centrePassY,secondPhaseRec,secondPhaseX,secondPhaseY
6,22,3,Magpies,WA,29,113,,,
6,22,4,Magpies,GA,69,104,WA,84.0,128.0
6,22,4,Magpies,WA,30,116,GS,14.0,181.0
6,22,4,Magpies,WA,22,120,GA,13.0,193.0
6,22,4,Magpies,WD,7,111,GA,26.0,181.0
6,22,4,Magpies,WA,13,120,GS,78.0,172.0
6,22,4,Magpies,WA,23,119,C,26.0,147.0
6,22,4,Magpies,WA,78,116,C,67.0,126.0
6,22,4,Magpies,GD,56,115,WD,83.0,121.0
6,22,4,Magpies,WA,21,123,C,44.0,125.0
6,22,4,Magpies,GA,82,126,WD,65.0,127.0
6,22,4,Magpies,GA,70,110,C,78.0,149.0
6,22,4,Magpies,GA,28,123,WA,53.0,126.0
6,22,4,Magpies,WA,84,113,GD,74.0,121.0
6,22,4,Magpies,WA,14,118,,,
6,23,1,Lightning,GA,87,117,WA,13.0,126.0
6,23,1,Lightning,WA,87,115,C,60.0,119.0
6,23,1,Lightning,GA,86,126,WA,61.0,126.0
6,23,1,Lightning,WA,28,120,UNKNOWN,44.0,139.0
6,23,1,Lightning,GD,23,113,GA,11.0,135.0
6,23,1,Lightning,WA,83,110,GD,57.0,109.0
6,23,1,Lightning,WA,82,121,GD,35.0,110.0
6,23,1,Lightning,GD,77,73,C,75.0,111.0
6,23,1,Lightning,WA,28,119,GA,11.0,115.0
6,23,1,Lightning,GA,56,113,WA,20.0,172.0
6,23,1,Lightning,WA,86,115,GA,70.0,138.0
6,23,1,Lightning,GA,70,107,WA,86.0,142.0
6,23,1,Lightning,GA,81,118,WA,85.0,169.0
6,23,1,Lightning,WA,21,119,GA,3.0,166.0
6,23,1,Lightning,WA,83,114,,,
6,23,2,Lightning,WA,47,123,C,20.0,120.0
6,23,2,Lightning,WA,25,124,WD,79.0,126.0
6,23,2,Lightning,GD,17,106,WA,13.0,195.0
6,23,2,Lightning,GA,38,121,GD,13.0,128.0
6,23,2,Lightning,WA,25,116,GA,17.0,159.0
6,23,2,Lightning,GA,72,121,WA,85.0,143.0
6,23,2,Lightning,WA,91,125,,,
6,23,2,Lightning,GD,66,118,GA,22.0,127.0
6,23,2,Lightning,WA,90,115,C,74.0,132.0
6,23,2,Lightning,GA,93,126,WA,83.0,170.0
6,23,2,Lightning,WA,17,123,UNKNOWN,37.0,142.0
6,23,2,Lightning,GD,53,121,WA,83.0,161.0
6,23,2,Lightning,WA,94,122,,,
6,23,3,Lightning,GA,25,121,WA,17.0,164.0
6,23,3,Lightning,GA,78,127,WA,90.0,188.0
6,23,3,Lightning,WA,58,118,GA,23.0,127.0
6,23,3,Lightning,GA,59,116,C,86.0,126.0
6,23,3,Lightning,GA,34,126,WA,75.0,168.0
6,23,3,Lightning,WA,34,113,GA,84.0,137.0
6,23,3,Lightning,WA,85,122,GD,75.0,125.0
6,23,3,Lightning,UNKNOWN,54,124,WA,81.0,181.0
6,23,3,Lightning,WA,35,117,GA,7.0,168.0
6,23,3,Lightning,WA,38,119,GA,26.0,145.0
6,23,3,Lightning,WD,19,91,C,17.0,127.0
6,23,3,Lightning,GD,8,100,GA,3.0,155.0
6,23,3,Lightning,WA,85,119,GS,34.0,177.0
6,23,3,Lightning,WA,23,115,GD,25.0,85.0
6,23,3,Lightning,GD,10,120,GA,37.0,150.0
6,23,3,Lightning,GA,57,112,,,
6,23,4,Lightning,GA,22,127,WD,30.0,109.0
6,23,4,Lightning,WA,87,126,GA,96.0,152.0
6,23,4,Lightning,GA,94,125,,,
6,23,4,Lightning,GA,76,122,,,
6,23,4,Lightning,WA,95,116,C,65.0,120.0
6,23,4,Lightning,GA,49,126,C,43.0,145.0
6,23,4,Lightning,GA,54,122,GD,27.0,125.0
6,23,4,Lightning,WA,73,115,GA,23.0,158.0
6,23,4,Lightning,WD,15,89,C,27.0,105.0
6,23,4,Lightning,WA,90,132,GS,94.0,180.0
6,23,4,Lightning,WA,93,123,GD,79.0,124.0
6,23,4,Lightning,GD,15,124,GA,23.0,178.0
6,23,4,Lightning,WA,21,128,C,16.0,177.0
6,23,4,Lightning,GA,93,127,WA,84.0,166.0
6,23,4,Lightning,GD,19,126,,,
6,23,1,Vixens,WA,25,125,GS,50.0,159.0
6,23,1,Vixens,WA,74,117,GS,78.0,197.0
6,23,1,Vixens,WA,35,121,GA,83.0,168.0
6,23,1,Vixens,WD,32,120,C,63.0,147.0
6,23,1,Vixens,WA,24,127,GS,46.0,158.0
6,23,1,Vixens,WA,20,127,GA,13.0,152.0
6,23,1,Vixens,WA,24,124,C,40.0,141.0
6,23,1,Vixens,WA,31,111,GD,30.0,101.0
6,23,1,Vixens,GA,94,121,C,76.0,129.0
6,23,1,Vixens,GA,72,123,C,47.0,127.0
6,23,1,Vixens,WA,32,124,GS,55.0,155.0
6,23,1,Vixens,WA,26,126,GS,19.0,175.0
6,23,1,Vixens,WA,66,122,WA,96.0,152.0
6,23,1,Vixens,GA,20,127,WA,35.0,142.0
6,23,1,Vixens,GD,12,119,GS,14.0,159.0
6,23,1,Vixens,WA,79,119,,,
6,23,2,Vixens,GA,23,119,GS,4.0,162.0
6,23,2,Vixens,WA,47,123,GS,79.0,172.0
6,23,2,Vixens,WA,15,113,GA,58.0,143.0
6,23,2,Vixens,WA,79,114,C,66.0,124.0
6,23,2,Vixens,WA,37,119,GS,19.0,164.0
6,23,2,Vixens,WA,74,96,WD,49.0,107.0
6,23,2,Vixens,GA,49,114,WA,73.0,123.0
6,23,2,Vixens,WA,78,111,GA,91.0,128.0
6,23,2,Vixens,GA,35,124,C,50.0,125.0
6,23,2,Vixens,WA,71,124,GS,71.0,156.0
6,23,2,Vixens,WA,33,112,GS,68.0,147.0
6,23,2,Vixens,WA,31,113,GS,16.0,171.0
6,23,2,Vixens,WD,27,93,,,
6,23,3,Vixens,GA,48,130,C,43.0,151.0
6,23,3,Vixens,GA,34,128,GD,91.0,119.0
6,23,3,Vixens,WA,78,124,GA,87.0,154.0
6,23,3,Vixens,GA,78,124,C,76.0,139.0
6,23,3,Vixens,WA,85,126,GS,77.0,191.0
6,23,3,Vixens,WA,20,120,GA,13.0,145.0
6,23,3,Vixens,GA,15,125,C,23.0,143.0
6,23,3,Vixens,GA,26,127,GS,18.0,179.0
6,23,3,Vixens,WA,75,117,GS,85.0,186.0
6,23,3,Vixens,WA,77,116,GA,93.0,141.0
6,23,3,Vixens,WA,29,127,C,51.0,142.0
6,23,3,Vixens,WD,38,121,GS,51.0,157.0
6,23,3,Vixens,WA,69,108,GS,40.0,151.0
6,23,3,Vixens,WA,25,121,,,
6,23,4,Vixens,WA,74,107,WD,55.0,120.0
6,23,4,Vixens,UNKNOWN,55,122,GA,18.0,183.0
6,23,4,Vixens,WA,29,111,GS,11.0,157.0
6,23,4,Vixens,GA,46,119,C,25.0,123.0
6,23,4,Vixens,WA,31,112,,,
6,23,4,Vixens,WA,83,116,GA,88.0,144.0
6,23,4,Vixens,GA,81,117,WA,65.0,134.0
6,23,4,Vixens,WA,42,119,C,67.0,129.0
6,23,4,Vixens,GA,27,122,C,10.0,136.0
6,23,4,Vixens,WA,49,120,GS,11.0,176.0
6,23,4,Vixens,WA,19,122,GS,20.0,171.0
6,23,4,Vixens,WA,33,117,GS,84.0,163.0
6,23,4,Vixens,GA,80,118,C,62.0,133.0
6,23,4,Vixens,WD,78,102,WA,73.0,123.0
6,23,4,Vixens,WA,26,112,,,
6,24,1,Fever,GD,22,79,C,71.0,76.0
6,24,1,Fever,WA,44,117,,,
6,24,1,Fever,GA,14,121,C,11.0,183.0
6,24,1,Fever,WD,27,92,WA,27.0,112.0
6,24,1,Fever,GA,70,122,,,
6,24,1,Fever,GD,25,127,WA,15.0,178.0
6,24,1,Fever,WA,28,118,C,50.0,129.0
6,24,1,Fever,WD,31,110,GA,15.0,129.0
6,24,1,Fever,GA,81,119,WA,79.0,169.0
6,24,1,Fever,GA,85,126,WD,24.0,128.0
6,24,1,Fever,WD,73,102,WA,72.0,128.0
6,24,1,Fever,GA,83,121,GS,56.0,183.0
6,24,1,Fever,WA,87,117,GS,71.0,188.0
6,24,1,Fever,WA,77,115,C,88.0,136.0
6,24,1,Fever,WA,24,108,,,
6,24,2,Fever,GA,86,119,WD,62.0,126.0
6,24,2,Fever,WA,78,117,GA,90.0,131.0
6,24,2,Fever,GA,50,128,WA,65.0,153.0
6,24,2,Fever,WD,68,115,GA,91.0,167.0
6,24,2,Fever,WA,39,122,,,
6,24,2,Fever,WA,15,117,GD,35.0,96.0
6,24,2,Fever,WD,21,122,,,
6,24,2,Fever,WA,38,119,C,50.0,126.0
6,24,2,Fever,GD,44,112,WA,24.0,131.0
6,24,2,Fever,WA,36,115,GA,96.0,123.0
6,24,2,Fever,GD,65,92,WA,81.0,150.0
6,24,2,Fever,GA,60,114,WA,25.0,148.0
6,24,2,Fever,WA,36,117,WD,58.0,84.0
6,24,2,Fever,WA,95,130,,,
6,24,3,Fever,GA,47,122,WA,20.0,138.0
6,24,3,Fever,GD,11,110,WD,30.0,88.0
6,24,3,Fever,WA,33,114,,,
6,24,3,Fever,GD,68,82,C,42.0,88.0
6,24,3,Fever,WA,37,111,WD,59.0,89.0
6,24,3,Fever,WA,85,108,WD,79.0,129.0
6,24,3,Fever,GA,25,117,WA,33.0,156.0
6,24,3,Fever,WA,84,124,C,81.0,172.0
6,24,3,Fever,WA,88,108,GD,74.0,124.0
6,24,3,Fever,WA,65,128,GA,84.0,163.0
6,24,3,Fever,WD,24,86,C,30.0,106.0
6,24,3,Fever,WA,23,102,WD,15.0,79.0
6,24,3,Fever,GA,19,109,GS,42.0,192.0
6,24,3,Fever,GD,29,109,WA,14.0,123.0
6,24,3,Fever,WA,65,117,,,
6,24,4,Fever,WD,90,91,GK,81.0,67.0
6,24,4,Fever,GA,80,122,C,93.0,152.0
6,24,4,Fever,WA,36,117,GD,80.0,98.0
6,24,4,Fever,GA,70,116,,,
6,24,4,Fever,WA,19,118,WD,33.0,126.0
6,24,4,Fever,WA,69,128,GA,30.0,156.0
6,24,4,Fever,WA,87,112,WD,69.0,110.0
6,24,4,Fever,WA,77,121,C,49.0,133.0
6,24,4,Fever,GA,79,101,WA,93.0,130.0
6,24,4,Fever,WA,14,126,C,22.0,170.0
6,24,4,Fever,GA,58,124,,,
6,24,4,Fever,GA,94,121,,,
6,24,4,Fever,GA,18,128,WD,28.0,130.0
6,24,4,Fever,GA,14,121,,,
6,24,1,Giants,GA,75,119,C,93.0,147.0
6,24,1,Giants,GA,88,126,GS,87.0,197.0
6,24,1,Giants,GD,96,123,,,
6,24,1,Giants,WA,18,129,WD,51.0,129.0
6,24,1,Giants,WA,22,114,GA,25.0,160.0
6,24,1,Giants,GA,67,108,C,61.0,148.0
6,24,1,Giants,GA,25,122,WA,67.0,161.0
6,24,1,Giants,WA,80,98,GS,21.0,167.0
6,24,1,Giants,WD,33,99,C,70.0,112.0
6,24,1,Giants,WA,21,122,C,18.0,156.0
6,24,1,Giants,WA,73,129,GS,90.0,185.0
6,24,1,Giants,GA,33,124,WA,28.0,161.0
6,24,1,Giants,WA,29,117,,,
6,24,1,Giants,WA,54,124,,,
6,24,2,Giants,GA,86,123,WA,15.0,183.0
6,24,2,Giants,GA,28,110,C,63.0,121.0
6,24,2,Giants,WA,30,107,GA,51.0,171.0
6,24,2,Giants,WA,85,125,GS,83.0,171.0
6,24,2,Giants,WA,83,122,GS,56.0,176.0
6,24,2,Giants,WA,23,110,C,49.0,140.0
6,24,2,Giants,GD,77,114,GS,66.0,174.0
6,24,2,Giants,WA,63,121,WA,44.0,162.0
6,24,2,Giants,WA,84,122,WA,23.0,161.0
6,24,2,Giants,GD,7,119,WA,20.0,145.0
6,24,2,Giants,WA,71,104,WD,39.0,104.0
6,24,2,Giants,WA,38,112,GA,47.0,143.0
6,24,2,Giants,WA,69,120,,,
6,24,3,Giants,GA,89,114,C,66.0,122.0
6,24,3,Giants,GA,74,126,C,43.0,141.0
6,24,3,Giants,WA,70,130,WA,68.0,140.0
6,24,3,Giants,GA,68,114,C,35.0,121.0
6,24,3,Giants,GA,10,125,GD,60.0,88.0
6,24,3,Giants,GA,20,116,WD,30.0,105.0
6,24,3,Giants,UNKNOWN,64,122,C,59.0,132.0
6,24,3,Giants,GA,63,131,WA,82.0,176.0
6,24,3,Giants,WA,42,118,GS,43.0,195.0
6,24,3,Giants,WA,24,129,GA,65.0,139.0
6,24,3,Giants,GA,55,123,WA,18.0,178.0
6,24,3,Giants,WA,89,115,GA,18.0,156.0
6,24,3,Giants,WA,62,127,GA,16.0,126.0
6,24,3,Giants,GA,74,116,C,53.0,122.0
6,24,3,Giants,GA,87,125,,,
6,24,4,Giants,WA,8,124,GD,23.0,112.0
6,24,4,Giants,WA,83,121,GA,48.0,142.0
6,24,4,Giants,GA,53,115,GD,14.0,111.0
6,24,4,Giants,GD,35,112,,,
6,24,4,Giants,GA,51,110,GD,17.0,116.0
6,24,4,Giants,GD,7,98,WA,84.0,104.0
6,24,4,Giants,GA,67,122,WA,47.0,124.0
6,24,4,Giants,WD,32,107,,,
6,24,4,Giants,GA,5,124,GD,26.0,129.0
6,24,4,Giants,WA,29,111,C,63.0,145.0
6,24,4,Giants,GA,30,114,WA,11.0,148.0
6,24,4,Giants,GA,47,115,,,
6,24,4,Giants,GA,84,113,WA,77.0,173.0
6,24,4,Giants,WA,26,109,,,
7,25,1,Thunderbirds,GA,89,123,WD,37.0,100.0
7,25,1,Thunderbirds,WD,38,123,WD,56.0,130.0
7,25,1,Thunderbirds,GD,68,82,WD,33.0,92.0
7,25,1,Thunderbirds,WD,14,105,GA,14.0,145.0
7,25,1,Thunderbirds,GA,27,125,GD,20.0,107.0
7,25,1,Thunderbirds,WD,23,98,WA,17.0,123.0
7,25,1,Thunderbirds,WD,17,121,WA,16.0,152.0
7,25,1,Thunderbirds,GA,33,122,GD,60.0,122.0
7,25,1,Thunderbirds,WA,49,118,,,
7,25,2,Thunderbirds,GD,82,103,WA,81.0,143.0
7,25,2,Thunderbirds,GA,37,119,WA,9.0,172.0
7,25,2,Thunderbirds,GA,18,122,WA,78.0,165.0
7,25,2,Thunderbirds,WA,74,120,GA,82.0,164.0
7,25,2,Thunderbirds,GA,78,122,WA,81.0,164.0
7,25,2,Thunderbirds,WA,31,107,GA,75.0,142.0
7,25,2,Thunderbirds,GA,68,123,GD,53.0,91.0
7,25,2,Thunderbirds,GA,54,114,GD,46.0,117.0
7,25,2,Thunderbirds,WA,25,117,GS,15.0,135.0
7,25,2,Thunderbirds,WA,26,118,GA,10.0,136.0
7,25,2,Thunderbirds,WA,73,111,C,47.0,140.0
7,25,2,Thunderbirds,WA,69,98,C,50.0,118.0
7,25,2,Thunderbirds,GA,36,124,,,
7,25,3,Thunderbirds,GA,20,126,,,
7,25,3,Thunderbirds,WD,56,87,GA,96.0,121.0
7,25,3,Thunderbirds,GA,31,115,GS,53.0,191.0
7,25,3,Thunderbirds,WA,21,116,C,71.0,117.0
7,25,3,Thunderbirds,GA,43,129,WA,70.0,167.0
7,25,3,Thunderbirds,GA,82,127,WA,89.0,186.0
7,25,3,Thunderbirds,GD,20,125,C,39.0,128.0
7,25,3,Thunderbirds,GA,52,126,WD,33.0,117.0
7,25,3,Thunderbirds,WD,75,112,WA,96.0,131.0
7,25,3,Thunderbirds,GA,19,128,C,36.0,142.0
7,25,3,Thunderbirds,WA,85,117,,,
7,25,4,Thunderbirds,WD,27,84,GA,14.0,145.0
7,25,4,Thunderbirds,WA,69,99,WD,73.0,82.0
7,25,4,Thunderbirds,GD,14,111,WD,52.0,116.0
7,25,4,Thunderbirds,WA,50,113,GA,79.0,136.0
7,25,4,Thunderbirds,WA,12,120,GA,6.0,191.0
7,25,4,Thunderbirds,WA,54,115,GA,86.0,160.0
7,25,4,Thunderbirds,GD,69,78,WA,84.0,113.0
7,25,4,Thunderbirds,GA,80,120,,,
7,25,4,Thunderbirds,WA,83,126,GA,82.0,158.0
7,25,4,Thunderbirds,WA,77,123,GS,50.0,161.0
7,25,4,Thunderbirds,WD,7,82,WA,59.0,153.0
7,25,4,Thunderbirds,GD,41,79,,,
7,25,1,Firebirds,WD,84,122,GA,87.0,177.0
7,25,1,Firebirds,WA,65,126,GS,52.0,168.0
7,25,1,Firebirds,GA,31,123,GS,20.0,177.0
7,25,1,Firebirds,WA,35,125,GA,6.0,137.0
7,25,1,Firebirds,GA,63,124,WA,14.0,145.0
7,25,1,Firebirds,WA,49,124,C,76.0,161.0
7,25,1,Firebirds,WD,64,104,WA,58.0,127.0
7,25,1,Firebirds,WD,60,81,GA,47.0,112.0
7,25,1,Firebirds,WA,49,117,GA,80.0,136.0
7,25,1,Firebirds,UNKNOWN,48,117,C,55.0,153.0
7,25,1,Firebirds,WD,56,78,GD,81.0,111.0
7,25,1,Firebirds,GA,23,126,,,
7,25,2,Firebirds,GD,76,120,C,93.0,150.0
7,25,2,Firebirds,WA,61,123,GA,86.0,132.0
7,25,2,Firebirds,WA,45,128,GA,12.0,151.0
7,25,2,Firebirds,GD,14,117,,,
7,25,2,Firebirds,GA,91,128,C,45.0,126.0
7,25,2,Firebirds,WA,91,116,GD,79.0,123.0
7,25,2,Firebirds,WD,81,116,GS,95.0,159.0
7,25,2,Firebirds,WA,47,116,GS,45.0,164.0
7,25,2,Firebirds,WA,65,128,GA,75.0,151.0
7,25,2,Firebirds,WA,36,125,GA,15.0,177.0
7,25,2,Firebirds,GA,73,125,,,
7,25,2,Firebirds,WA,25,125,C,21.0,170.0
7,25,2,Firebirds,GD,98,125,,,
7,25,3,Firebirds,GA,71,118,WD,76.0,97.0
7,25,3,Firebirds,GA,62,127,C,86.0,153.0
7,25,3,Firebirds,WD,80,125,GA,79.0,157.0
7,25,3,Firebirds,WA,70,121,GA,77.0,163.0
7,25,3,Firebirds,GA,11,126,WA,16.0,169.0
7,25,3,Firebirds,WA,83,126,,,
7,25,3,Firebirds,UNKNOWN,65,118,GA,92.0,147.0
7,25,3,Firebirds,WA,13,119,GA,10.0,141.0
7,25,3,Firebirds,GA,6,126,C,20.0,139.0
7,25,3,Firebirds,WA,57,123,GA,82.0,155.0
7,25,3,Firebirds,GA,17,125,WA,10.0,156.0
7,25,3,Firebirds,GA,28,123,WA,21.0,159.0
7,25,3,Firebirds,GA,80,124,,,
7,25,4,Firebirds,WD,91,97,GA,56.0,116.0
7,25,4,Firebirds,WA,51,123,WD,32.0,118.0
7,25,4,Firebirds,GD,28,91,WA,39.0,103.0
7,25,4,Firebirds,WA,50,126,GA,50.0,178.0
7,25,4,Firebirds,GD,22,104,GA,13.0,127.0
7,25,4,Firebirds,GA,49,130,GS,20.0,183.0
7,25,4,Firebirds,WA,18,127,C,15.0,145.0
7,25,4,Firebirds,GA,92,127,C,19.0,181.0
7,25,4,Firebirds,WA,37,122,WD,91.0,130.0
7,25,4,Firebirds,GD,26,110,C,33.0,141.0
7,25,4,Firebirds,GA,82,129,C,51.0,155.0
7,25,4,Firebirds,WA,18,127,,,
7,26,1,Giants,GA,82,117,WA,89.0,151.0
7,26,1,Giants,WA,62,129,GA,15.0,186.0
7,26,1,Giants,WD,31,125,C,40.0,147.0
7,26,1,Giants,WA,58,122,GA,88.0,166.0
7,26,1,Giants,GA,38,123,WA,84.0,151.0
7,26,1,Giants,GA,62,131,,,
7,26,1,Giants,WD,93,124,GA,91.0,163.0
7,26,1,Giants,GA,49,121,,,
7,26,1,Giants,WD,33,123,C,34.0,142.0
7,26,1,Giants,GA,18,132,,,
7,26,1,Giants,UNKNOWN,44,127,WA,84.0,188.0
7,26,1,Giants,WA,15,127,GS,16.0,165.0
7,26,1,Giants,WA,73,123,,,
7,26,1,Giants,WA,90,127,,,
7,26,2,Giants,WA,73,113,WD,74.0,86.0
7,26,2,Giants,WA,37,116,GA,54.0,187.0
7,26,2,Giants,GA,52,122,GS,49.0,182.0
7,26,2,Giants,GD,47,124,GA,32.0,139.0
7,26,2,Giants,GA,46,119,WA,17.0,125.0
7,26,2,Giants,WA,8,126,GA,52.0,144.0
7,26,2,Giants,WA,40,108,C,63.0,121.0
7,26,2,Giants,WD,38,105,,,
7,26,2,Giants,GD,82,121,WA,85.0,167.0
7,26,2,Giants,WA,53,122,,,
7,26,2,Giants,GA,76,122,WA,83.0,172.0
7,26,2,Giants,WA,80,127,,,
7,26,3,Giants,WA,87,127,WD,29.0,128.0
7,26,3,Giants,WA,28,127,WA,52.0,146.0
7,26,3,Giants,WA,45,118,GS,29.0,169.0
7,26,3,Giants,WD,74,109,C,52.0,134.0
7,26,3,Giants,GD,64,85,C,31.0,92.0
7,26,3,Giants,GA,91,129,WD,12.0,127.0
7,26,3,Giants,WA,96,128,GA,86.0,155.0
7,26,3,Giants,GA,83,129,WA,49.0,133.0
7,26,3,Giants,WA,79,129,GA,33.0,180.0
7,26,3,Giants,WA,50,126,GS,51.0,193.0
7,26,3,Giants,WA,75,128,GS,90.0,152.0
7,26,3,Giants,GA,22,126,C,58.0,129.0
7,26,3,Giants,WA,51,123,WD,24.0,122.0
7,26,3,Giants,GA,24,124,C,46.0,131.0
7,26,3,Giants,WA,29,125,,,
7,26,4,Giants,GA,82,119,WA,48.0,124.0
7,26,4,Giants,WA,24,123,GS,59.0,188.0
7,26,4,Giants,GA,64,120,WA,89.0,194.0
7,26,4,Giants,WA,80,122,WD,47.0,121.0
7,26,4,Giants,WA,39,115,GS,62.0,188.0
7,26,4,Giants,GA,60,118,WA,88.0,151.0
7,26,4,Giants,UNKNOWN,64,120,C,53.0,130.0
7,26,4,Giants,WD,60,108,WA,67.0,155.0
7,26,4,Giants,WA,29,106,C,53.0,126.0
7,26,4,Giants,WA,29,112,C,9.0,144.0
7,26,4,Giants,GA,77,119,WD,63.0,109.0
7,26,4,Giants,GA,13,125,C,11.0,157.0
7,26,4,Giants,GA,88,115,WA,74.0,168.0
7,26,4,Giants,GD,77,80,WD,63.0,99.0
7,26,4,Giants,GA,10,100,C,20.0,161.0
7,26,4,Giants,GD,90,119,,,
7,26,4,Giants,WA,27,116,,,
7,26,1,Magpies,GA,11,122,C,9.0,170.0
7,26,1,Magpies,GA,9,125,WA,6.0,188.0
7,26,1,Magpies,WA,30,112,GS,76.0,158.0
7,26,1,Magpies,GD,74,106,GA,39.0,184.0
7,26,1,Magpies,WA,10,124,,,
7,26,1,Magpies,GA,86,123,WA,87.0,164.0
7,26,1,Magpies,WA,20,121,GA,9.0,147.0
7,26,1,Magpies,WA,29,101,,,
7,26,1,Magpies,GD,53,119,WA,75.0,111.0
7,26,1,Magpies,GA,12,123,GD,31.0,126.0
7,26,1,Magpies,WA,81,119,GS,34.0,189.0
7,26,1,Magpies,WA,20,125,GS,43.0,186.0
7,26,1,Magpies,GA,50,121,WA,81.0,180.0
7,26,1,Magpies,WA,51,124,GA,56.0,162.0
7,26,1,Magpies,WA,19,124,,,
7,26,2,Magpies,GA,26,128,WD,14.0,130.0
7,26,2,Magpies,GD,68,78,WD,66.0,94.0
7,26,2,Magpies,WD,22,102,WA,12.0,159.0
7,26,2,Magpies,WA,95,124,GS,90.0,180.0
7,26,2,Magpies,WA,85,125,GA,17.0,128.0
7,26,2,Magpies,GA,72,129,WA,18.0,178.0
7,26,2,Magpies,WA,96,127,C,57.0,140.0
7,26,2,Magpies,WD,23,100,WA,16.0,129.0
7,26,2,Magpies,WA,18,127,C,22.0,181.0
7,26,2,Magpies,WA,17,127,GS,77.0,187.0
7,26,2,Magpies,WA,87,107,,,
7,26,3,Magpies,WA,29,110,C,14.0,125.0
7,26,3,Magpies,WA,7,120,GA,7.0,153.0
7,26,3,Magpies,GA,19,119,C,40.0,136.0
7,26,3,Magpies,WD,51,81,GA,76.0,123.0
7,26,3,Magpies,WA,8,125,C,81.0,155.0
7,26,3,Magpies,WA,79,122,GS,84.0,180.0
7,26,3,Magpies,WD,81,119,WA,78.0,167.0
7,26,3,Magpies,WA,82,122,WD,72.0,127.0
7,26,3,Magpies,WA,34,113,GD,72.0,110.0
7,26,3,Magpies,GA,20,118,WD,77.0,116.0
7,26,3,Magpies,GA,76,120,WA,20.0,176.0
7,26,3,Magpies,WA,17,126,GA,18.0,149.0
7,26,3,Magpies,WA,49,123,,,
7,26,4,Magpies,WA,18,126,GA,17.0,164.0
7,26,4,Magpies,WD,69,120,WA,91.0,147.0
7,26,4,Magpies,GD,70,83,WD,68.0,107.0
7,26,4,Magpies,GA,22,123,WA,88.0,151.0
7,26,4,Magpies,WD,75,116,WA,84.0,131.0
7,26,4,Magpies,WD,46,83,WA,90.0,108.0
7,26,4,Magpies,WD,16,80,GA,13.0,122.0
7,26,4,Magpies,GA,85,116,,,
7,26,4,Magpies,UNKNOWN,55,126,WA,81.0,185.0
7,26,4,Magpies,GA,13,127,,,
7,26,4,Magpies,WD,74,117,GS,88.0,183.0
7,26,4,Magpies,WD,75,109,WA,93.0,141.0
7,26,4,Magpies,WA,43,126,GS,44.0,168.0
7,26,4,Magpies,WA,84,100,C,13.0,111.0
7,26,4,Magpies,WD,51,118,GA,83.0,166.0
7,26,4,Magpies,WD,15,115,,,
7,27,1,Vixens,WA,26,110,C,56.0,124.0
7,27,1,Vixens,GA,42,124,WA,80.0,168.0
7,27,1,Vixens,GD,39,79,WA,66.0,93.0
7,27,1,Vixens,WA,22,124,C,12.0,127.0
7,27,1,Vixens,GA,73,106,,,
7,27,1,Vixens,GA,15,125,C,27.0,133.0
7,27,1,Vixens,GD,6,89,C,23.0,73.0
7,27,1,Vixens,WA,24,105,GA,46.0,120.0
7,27,1,Vixens,WA,59,129,C,47.0,136.0
7,27,1,Vixens,WD,35,116,GA,35.0,133.0
7,27,1,Vixens,GA,13,120,WA,32.0,128.0
7,27,1,Vixens,WD,73,78,GA,77.0,133.0
7,27,1,Vixens,WA,17,127,GA,12.0,159.0
7,27,1,Vixens,GA,75,117,WA,72.0,136.0
7,27,1,Vixens,GD,70,78,C,62.0,100.0
7,27,1,Vixens,WA,64,116,,,
7,27,2,Vixens,GD,86,93,WA,38.0,110.0
7,27,2,Vixens,GD,15,117,GS,62.0,189.0
7,27,2,Vixens,GD,39,121,GA,39.0,141.0
7,27,2,Vixens,GA,93,123,WA,82.0,143.0
7,27,2,Vixens,WA,38,125,GS,47.0,160.0
7,27,2,Vixens,WA,43,121,WD,80.0,91.0
7,27,2,Vixens,WA,39,117,C,32.0,131.0
7,27,2,Vixens,GD,20,121,WA,22.0,173.0
7,27,2,Vixens,GA,26,126,,,
7,27,2,Vixens,GD,27,104,WD,21.0,119.0
7,27,2,Vixens,WA,78,124,GA,60.0,128.0
7,27,2,Vixens,GD,49,87,WA,90.0,140.0
7,27,2,Vixens,GA,34,125,WA,22.0,178.0
7,27,2,Vixens,GA,28,123,GD,21.0,100.0
7,27,2,Vixens,WD,70,99,GA,88.0,133.0
7,27,2,Vixens,GD,45,84,C,21.0,110.0
7,27,2,Vixens,GA,72,118,,,
7,27,2,Vixens,WA,65,117,GS,58.0,157.0
